"Start","Finish","GridLoad_MWh"
2013-06-06 10:00:00,2013-06-06 11:00:00,2135.504
2013-06-06 11:00:00,2013-06-06 12:00:00,2130.706
2013-06-06 12:00:00,2013-06-06 13:00:00,2108.421
2013-06-06 13:00:00,2013-06-06 14:00:00,2096.783
2013-06-06 14:00:00,2013-06-06 15:00:00,2089.088
2013-06-06 15:00:00,2013-06-06 16:00:00,2121.917
2013-06-06 16:00:00,2013-06-06 17:00:00,2212.885
2013-06-06 17:00:00,2013-06-06 18:00:00,2471.033
2013-06-06 18:00:00,2013-06-06 19:00:00,2623.5
2013-06-06 19:00:00,2013-06-06 20:00:00,2528.507
2013-06-06 20:00:00,2013-06-06 21:00:00,2396.59
2013-06-06 21:00:00,2013-06-06 22:00:00,2213.99
2013-06-06 22:00:00,2013-06-06 23:00:00,1974.16
2013-06-06 23:00:00,2013-06-07 00:00:00,1760.724
2013-06-07 00:00:00,2013-06-07 01:00:00,1640.5
2013-06-07 01:00:00,2013-06-07 02:00:00,1579.208
2013-06-07 02:00:00,2013-06-07 03:00:00,1551.519
2013-06-07 03:00:00,2013-06-07 04:00:00,1563.624
2013-06-07 04:00:00,2013-06-07 05:00:00,1593.564
2013-06-07 05:00:00,2013-06-07 06:00:00,1768.055
2013-06-07 06:00:00,2013-06-07 07:00:00,2128.54
2013-06-07 07:00:00,2013-06-07 08:00:00,2449.305
2013-06-07 08:00:00,2013-06-07 09:00:00,2428.625
2013-06-07 09:00:00,2013-06-07 10:00:00,2291.662
2013-06-07 10:00:00,2013-06-07 11:00:00,2205.742
2013-06-07 11:00:00,2013-06-07 12:00:00,2147.925
2013-06-07 12:00:00,2013-06-07 13:00:00,2110.757
2013-06-07 13:00:00,2013-06-07 14:00:00,2062.88
2013-06-07 14:00:00,2013-06-07 15:00:00,2054.336
2013-06-07 15:00:00,2013-06-07 16:00:00,2105.772
2013-06-07 16:00:00,2013-06-07 17:00:00,2202.887
2013-06-07 17:00:00,2013-06-07 18:00:00,2458.105
2013-06-07 18:00:00,2013-06-07 19:00:00,2579.761
2013-06-07 19:00:00,2013-06-07 20:00:00,2483.487
2013-06-07 20:00:00,2013-06-07 21:00:00,2362.316
2013-06-07 21:00:00,2013-06-07 22:00:00,2216.224
2013-06-07 22:00:00,2013-06-07 23:00:00,2010.361
2013-06-07 23:00:00,2013-06-08 00:00:00,1820.668
2013-06-08 00:00:00,2013-06-08 01:00:00,1682.776
2013-06-08 01:00:00,2013-06-08 02:00:00,1592.645
2013-06-08 02:00:00,2013-06-08 03:00:00,1554.628
2013-06-08 03:00:00,2013-06-08 04:00:00,1540.889
2013-06-08 04:00:00,2013-06-08 05:00:00,1558.846
2013-06-08 05:00:00,2013-06-08 06:00:00,1620.553
2013-06-08 06:00:00,2013-06-08 07:00:00,1765.218
2013-06-08 07:00:00,2013-06-08 08:00:00,1948.962
2013-06-08 08:00:00,2013-06-08 09:00:00,2101.271
2013-06-08 09:00:00,2013-06-08 10:00:00,2118.96
2013-06-08 10:00:00,2013-06-08 11:00:00,2006.49
2013-06-08 11:00:00,2013-06-08 12:00:00,1874.898
2013-06-08 12:00:00,2013-06-08 13:00:00,1812.329
2013-06-08 13:00:00,2013-06-08 14:00:00,1827.054
2013-06-08 14:00:00,2013-06-08 15:00:00,1877.785
2013-06-08 15:00:00,2013-06-08 16:00:00,1902.169
2013-06-08 16:00:00,2013-06-08 17:00:00,2041.979
2013-06-08 17:00:00,2013-06-08 18:00:00,2340.922
2013-06-08 18:00:00,2013-06-08 19:00:00,2478.261
2013-06-08 19:00:00,2013-06-08 20:00:00,2343.865
2013-06-08 20:00:00,2013-06-08 21:00:00,2210.85
2013-06-08 21:00:00,2013-06-08 22:00:00,2065.206
2013-06-08 22:00:00,2013-06-08 23:00:00,1903.375
2013-06-08 23:00:00,2013-06-09 00:00:00,1754.769
2013-06-09 00:00:00,2013-06-09 01:00:00,1632.686
2013-06-09 01:00:00,2013-06-09 02:00:00,1559.384
2013-06-09 02:00:00,2013-06-09 03:00:00,1518.238
2013-06-09 03:00:00,2013-06-09 04:00:00,1497.098
2013-06-09 04:00:00,2013-06-09 05:00:00,1502.292
2013-06-09 05:00:00,2013-06-09 06:00:00,1537.185
2013-06-09 06:00:00,2013-06-09 07:00:00,1615.197
2013-06-09 07:00:00,2013-06-09 08:00:00,1719.034
2013-06-09 08:00:00,2013-06-09 09:00:00,1834.439
2013-06-09 09:00:00,2013-06-09 10:00:00,1861.336
2013-06-09 10:00:00,2013-06-09 11:00:00,1866.86
2013-06-09 11:00:00,2013-06-09 12:00:00,1884.416
2013-06-09 12:00:00,2013-06-09 13:00:00,1925.7
2013-06-09 13:00:00,2013-06-09 14:00:00,1963.706
2013-06-09 14:00:00,2013-06-09 15:00:00,1977.579
2013-06-09 15:00:00,2013-06-09 16:00:00,2030.237
2013-06-09 16:00:00,2013-06-09 17:00:00,2170.755
2013-06-09 17:00:00,2013-06-09 18:00:00,2305.882
2013-06-09 18:00:00,2013-06-09 19:00:00,2406.47
2013-06-09 19:00:00,2013-06-09 20:00:00,2284.153
2013-06-09 20:00:00,2013-06-09 21:00:00,2205.577
2013-06-09 21:00:00,2013-06-09 22:00:00,2043.166
2013-06-09 22:00:00,2013-06-09 23:00:00,1834.345
2013-06-09 23:00:00,2013-06-10 00:00:00,1676.134
2013-06-10 00:00:00,2013-06-10 01:00:00,1580.897
2013-06-10 01:00:00,2013-06-10 02:00:00,1528.018
2013-06-10 02:00:00,2013-06-10 03:00:00,1507.869
2013-06-10 03:00:00,2013-06-10 04:00:00,1508.822
2013-06-10 04:00:00,2013-06-10 05:00:00,1556.889
2013-06-10 05:00:00,2013-06-10 06:00:00,1725.133
2013-06-10 06:00:00,2013-06-10 07:00:00,2081.888
2013-06-10 07:00:00,2013-06-10 08:00:00,2391.025
2013-06-10 08:00:00,2013-06-10 09:00:00,2386.078
2013-06-10 09:00:00,2013-06-10 10:00:00,2280.743
2013-06-10 10:00:00,2013-06-10 11:00:00,2184.148
2013-06-10 11:00:00,2013-06-10 12:00:00,2134.726
2013-06-10 12:00:00,2013-06-10 13:00:00,2094.851
2013-06-10 13:00:00,2013-06-10 14:00:00,2090.258
2013-06-10 14:00:00,2013-06-10 15:00:00,2099.334
2013-06-10 15:00:00,2013-06-10 16:00:00,2141.837
2013-06-10 16:00:00,2013-06-10 17:00:00,2258.311
2013-06-10 17:00:00,2013-06-10 18:00:00,2548.245
2013-06-10 18:00:00,2013-06-10 19:00:00,2710.575
2013-06-10 19:00:00,2013-06-10 20:00:00,2610.895
2013-06-10 20:00:00,2013-06-10 21:00:00,2462.454
2013-06-10 21:00:00,2013-06-10 22:00:00,2262.941
2013-06-10 22:00:00,2013-06-10 23:00:00,1998.251
2013-06-10 23:00:00,2013-06-11 00:00:00,1769.419
2013-06-11 00:00:00,2013-06-11 01:00:00,1618.516
2013-06-11 01:00:00,2013-06-11 02:00:00,1559.715
2013-06-11 02:00:00,2013-06-11 03:00:00,1556.486
2013-06-11 03:00:00,2013-06-11 04:00:00,1570.526
2013-06-11 04:00:00,2013-06-11 05:00:00,1626.383
2013-06-11 05:00:00,2013-06-11 06:00:00,1807.729
2013-06-11 06:00:00,2013-06-11 07:00:00,2212.925
2013-06-11 07:00:00,2013-06-11 08:00:00,2549.525
2013-06-11 08:00:00,2013-06-11 09:00:00,2504.828
2013-06-11 09:00:00,2013-06-11 10:00:00,2363.332
2013-06-11 10:00:00,2013-06-11 11:00:00,2241.38
2013-06-11 11:00:00,2013-06-11 12:00:00,2155.612
2013-06-11 12:00:00,2013-06-11 13:00:00,2109.867
2013-06-11 13:00:00,2013-06-11 14:00:00,2068.461
2013-06-11 14:00:00,2013-06-11 15:00:00,2096.163
2013-06-11 15:00:00,2013-06-11 16:00:00,2160.656
2013-06-11 16:00:00,2013-06-11 17:00:00,2316.563
2013-06-11 17:00:00,2013-06-11 18:00:00,2673.807
2013-06-11 18:00:00,2013-06-11 19:00:00,2878.105
2013-06-11 19:00:00,2013-06-11 20:00:00,2801.662
2013-06-11 20:00:00,2013-06-11 21:00:00,2655.38
2013-06-11 21:00:00,2013-06-11 22:00:00,2410.951
2013-06-11 22:00:00,2013-06-11 23:00:00,2105.152
2013-06-11 23:00:00,2013-06-12 00:00:00,1851.819
2013-06-12 00:00:00,2013-06-12 01:00:00,1703.535
2013-06-12 01:00:00,2013-06-12 02:00:00,1630.184
2013-06-12 02:00:00,2013-06-12 03:00:00,1583.148
2013-06-12 03:00:00,2013-06-12 04:00:00,1583.73
2013-06-12 04:00:00,2013-06-12 05:00:00,1612.021
2013-06-12 05:00:00,2013-06-12 06:00:00,1794.403
2013-06-12 06:00:00,2013-06-12 07:00:00,2198.407
2013-06-12 07:00:00,2013-06-12 08:00:00,2557.454
2013-06-12 08:00:00,2013-06-12 09:00:00,2459.136
2013-06-12 09:00:00,2013-06-12 10:00:00,2297.716
2013-06-12 10:00:00,2013-06-12 11:00:00,2183.193
2013-06-12 11:00:00,2013-06-12 12:00:00,2107.603
2013-06-12 12:00:00,2013-06-12 13:00:00,2061.693
2013-06-12 13:00:00,2013-06-12 14:00:00,2055.423
2013-06-12 14:00:00,2013-06-12 15:00:00,2100.345
2013-06-12 15:00:00,2013-06-12 16:00:00,2163.643
2013-06-12 16:00:00,2013-06-12 17:00:00,2300.191
2013-06-12 17:00:00,2013-06-12 18:00:00,2611.146
2013-06-12 18:00:00,2013-06-12 19:00:00,2814.269
2013-06-12 19:00:00,2013-06-12 20:00:00,2723.993
2013-06-12 20:00:00,2013-06-12 21:00:00,2581.242
2013-06-12 21:00:00,2013-06-12 22:00:00,2333.908
2013-06-12 22:00:00,2013-06-12 23:00:00,2039.526
2013-06-12 23:00:00,2013-06-13 00:00:00,1816.487
2013-06-13 00:00:00,2013-06-13 01:00:00,1682.374
2013-06-13 01:00:00,2013-06-13 02:00:00,1615.154
2013-06-13 02:00:00,2013-06-13 03:00:00,1584.221
2013-06-13 03:00:00,2013-06-13 04:00:00,1580.297
2013-06-13 04:00:00,2013-06-13 05:00:00,1630.529
2013-06-13 05:00:00,2013-06-13 06:00:00,1807.596
2013-06-13 06:00:00,2013-06-13 07:00:00,2186.891
2013-06-13 07:00:00,2013-06-13 08:00:00,2538.112
2013-06-13 08:00:00,2013-06-13 09:00:00,2495.823
2013-06-13 09:00:00,2013-06-13 10:00:00,2354.343
2013-06-13 10:00:00,2013-06-13 11:00:00,2241.787
2013-06-13 11:00:00,2013-06-13 12:00:00,2170.301
2013-06-13 12:00:00,2013-06-13 13:00:00,2111.274
2013-06-13 13:00:00,2013-06-13 14:00:00,2119.419
2013-06-13 14:00:00,2013-06-13 15:00:00,2133.807
2013-06-13 15:00:00,2013-06-13 16:00:00,2183.717
2013-06-13 16:00:00,2013-06-13 17:00:00,2294.107
2013-06-13 17:00:00,2013-06-13 18:00:00,2598.11
2013-06-13 18:00:00,2013-06-13 19:00:00,2753.356
2013-06-13 19:00:00,2013-06-13 20:00:00,2681.783
2013-06-13 20:00:00,2013-06-13 21:00:00,2547.275
2013-06-13 21:00:00,2013-06-13 22:00:00,2324.629
2013-06-13 22:00:00,2013-06-13 23:00:00,2036.93
2013-06-13 23:00:00,2013-06-14 00:00:00,1805.508
2013-06-14 00:00:00,2013-06-14 01:00:00,1669.818
2013-06-14 01:00:00,2013-06-14 02:00:00,1602.965
2013-06-14 02:00:00,2013-06-14 03:00:00,1574.228
2013-06-14 03:00:00,2013-06-14 04:00:00,1566.274
2013-06-14 04:00:00,2013-06-14 05:00:00,1598.719
2013-06-14 05:00:00,2013-06-14 06:00:00,1768.728
2013-06-14 06:00:00,2013-06-14 07:00:00,2140.494
2013-06-14 07:00:00,2013-06-14 08:00:00,2480.578
2013-06-14 08:00:00,2013-06-14 09:00:00,2457.373
2013-06-14 09:00:00,2013-06-14 10:00:00,2321.359
2013-06-14 10:00:00,2013-06-14 11:00:00,2262.682
2013-06-14 11:00:00,2013-06-14 12:00:00,2198.498
2013-06-14 12:00:00,2013-06-14 13:00:00,2183.897
2013-06-14 13:00:00,2013-06-14 14:00:00,2165.656
2013-06-14 14:00:00,2013-06-14 15:00:00,2161.035
2013-06-14 15:00:00,2013-06-14 16:00:00,2179.944
2013-06-14 16:00:00,2013-06-14 17:00:00,2299.104
2013-06-14 17:00:00,2013-06-14 18:00:00,2584.949
2013-06-14 18:00:00,2013-06-14 19:00:00,2697.999
2013-06-14 19:00:00,2013-06-14 20:00:00,2587.83
2013-06-14 20:00:00,2013-06-14 21:00:00,2472.293
2013-06-14 21:00:00,2013-06-14 22:00:00,2309.233
2013-06-14 22:00:00,2013-06-14 23:00:00,2081.653
2013-06-14 23:00:00,2013-06-15 00:00:00,1874.088
2013-06-15 00:00:00,2013-06-15 01:00:00,1716.2
2013-06-15 01:00:00,2013-06-15 02:00:00,1635.692
2013-06-15 02:00:00,2013-06-15 03:00:00,1589.488
2013-06-15 03:00:00,2013-06-15 04:00:00,1573.225
2013-06-15 04:00:00,2013-06-15 05:00:00,1582.336
2013-06-15 05:00:00,2013-06-15 06:00:00,1662.444
2013-06-15 06:00:00,2013-06-15 07:00:00,1778.417
2013-06-15 07:00:00,2013-06-15 08:00:00,1978.474
2013-06-15 08:00:00,2013-06-15 09:00:00,2148.711
2013-06-15 09:00:00,2013-06-15 10:00:00,2159.716
2013-06-15 10:00:00,2013-06-15 11:00:00,2098.211
2013-06-15 11:00:00,2013-06-15 12:00:00,2030.566
2013-06-15 12:00:00,2013-06-15 13:00:00,2013.383
2013-06-15 13:00:00,2013-06-15 14:00:00,1991.557
2013-06-15 14:00:00,2013-06-15 15:00:00,1981.687
2013-06-15 15:00:00,2013-06-15 16:00:00,2039.428
2013-06-15 16:00:00,2013-06-15 17:00:00,2188.063
2013-06-15 17:00:00,2013-06-15 18:00:00,2490.272
2013-06-15 18:00:00,2013-06-15 19:00:00,2646.829
2013-06-15 19:00:00,2013-06-15 20:00:00,2516.158
2013-06-15 20:00:00,2013-06-15 21:00:00,2392.689
2013-06-15 21:00:00,2013-06-15 22:00:00,2240.044
2013-06-15 22:00:00,2013-06-15 23:00:00,2027.558
2013-06-15 23:00:00,2013-06-16 00:00:00,1826.349
2013-06-16 00:00:00,2013-06-16 01:00:00,1670.901
2013-06-16 01:00:00,2013-06-16 02:00:00,1595.546
2013-06-16 02:00:00,2013-06-16 03:00:00,1553.837
2013-06-16 03:00:00,2013-06-16 04:00:00,1565.42
2013-06-16 04:00:00,2013-06-16 05:00:00,1597.709
2013-06-16 05:00:00,2013-06-16 06:00:00,1619.136
2013-06-16 06:00:00,2013-06-16 07:00:00,1729.321
2013-06-16 07:00:00,2013-06-16 08:00:00,1902.272
2013-06-16 08:00:00,2013-06-16 09:00:00,2061.619
2013-06-16 09:00:00,2013-06-16 10:00:00,2047.812
2013-06-16 10:00:00,2013-06-16 11:00:00,1934.906
2013-06-16 11:00:00,2013-06-16 12:00:00,1841.681
2013-06-16 12:00:00,2013-06-16 13:00:00,1783.776
2013-06-16 13:00:00,2013-06-16 14:00:00,1768.198
2013-06-16 14:00:00,2013-06-16 15:00:00,1782.482
2013-06-16 15:00:00,2013-06-16 16:00:00,1865.496
2013-06-16 16:00:00,2013-06-16 17:00:00,2093.212
2013-06-16 17:00:00,2013-06-16 18:00:00,2537.853
2013-06-16 18:00:00,2013-06-16 19:00:00,2738.165
2013-06-16 19:00:00,2013-06-16 20:00:00,2635.641
2013-06-16 20:00:00,2013-06-16 21:00:00,2499.128
2013-06-16 21:00:00,2013-06-16 22:00:00,2274.163
2013-06-16 22:00:00,2013-06-16 23:00:00,1988.664
2013-06-16 23:00:00,2013-06-17 00:00:00,1782.28
2013-06-17 00:00:00,2013-06-17 01:00:00,1674.113
2013-06-17 01:00:00,2013-06-17 02:00:00,1612.908
2013-06-17 02:00:00,2013-06-17 03:00:00,1586.566
2013-06-17 03:00:00,2013-06-17 04:00:00,1594.293
2013-06-17 04:00:00,2013-06-17 05:00:00,1635.462
2013-06-17 05:00:00,2013-06-17 06:00:00,1806.981
2013-06-17 06:00:00,2013-06-17 07:00:00,2206.581
2013-06-17 07:00:00,2013-06-17 08:00:00,2548.119
2013-06-17 08:00:00,2013-06-17 09:00:00,2555.495
2013-06-17 09:00:00,2013-06-17 10:00:00,2465.661
2013-06-17 10:00:00,2013-06-17 11:00:00,2358.029
2013-06-17 11:00:00,2013-06-17 12:00:00,2262.14
2013-06-17 12:00:00,2013-06-17 13:00:00,2206.502
2013-06-17 13:00:00,2013-06-17 14:00:00,2219.634
2013-06-17 14:00:00,2013-06-17 15:00:00,2250.916
2013-06-17 15:00:00,2013-06-17 16:00:00,2276.601
2013-06-17 16:00:00,2013-06-17 17:00:00,2471.725
2013-06-17 17:00:00,2013-06-17 18:00:00,2818.328
2013-06-17 18:00:00,2013-06-17 19:00:00,2940.259
2013-06-17 19:00:00,2013-06-17 20:00:00,2815.901
2013-06-17 20:00:00,2013-06-17 21:00:00,2646.746
2013-06-17 21:00:00,2013-06-17 22:00:00,2419.949
2013-06-17 22:00:00,2013-06-17 23:00:00,2113.432
2013-06-17 23:00:00,2013-06-18 00:00:00,1874.352
2013-06-18 00:00:00,2013-06-18 01:00:00,1720.965
2013-06-18 01:00:00,2013-06-18 02:00:00,1644.064
2013-06-18 02:00:00,2013-06-18 03:00:00,1629.995
2013-06-18 03:00:00,2013-06-18 04:00:00,1634.207
2013-06-18 04:00:00,2013-06-18 05:00:00,1675.777
2013-06-18 05:00:00,2013-06-18 06:00:00,1850.576
2013-06-18 06:00:00,2013-06-18 07:00:00,2278.709
2013-06-18 07:00:00,2013-06-18 08:00:00,2656.633
2013-06-18 08:00:00,2013-06-18 09:00:00,2629.517
2013-06-18 09:00:00,2013-06-18 10:00:00,2487.469
2013-06-18 10:00:00,2013-06-18 11:00:00,2349.971
2013-06-18 11:00:00,2013-06-18 12:00:00,2298.726
2013-06-18 12:00:00,2013-06-18 13:00:00,2264.625
2013-06-18 13:00:00,2013-06-18 14:00:00,2265.046
2013-06-18 14:00:00,2013-06-18 15:00:00,2286.253
2013-06-18 15:00:00,2013-06-18 16:00:00,2324.552
2013-06-18 16:00:00,2013-06-18 17:00:00,2480.041
2013-06-18 17:00:00,2013-06-18 18:00:00,2825.208
2013-06-18 18:00:00,2013-06-18 19:00:00,2960.284
2013-06-18 19:00:00,2013-06-18 20:00:00,2853.786
2013-06-18 20:00:00,2013-06-18 21:00:00,2694.287
2013-06-18 21:00:00,2013-06-18 22:00:00,2438.999
2013-06-18 22:00:00,2013-06-18 23:00:00,2120.63
2013-06-18 23:00:00,2013-06-19 00:00:00,1886.587
2013-06-19 00:00:00,2013-06-19 01:00:00,1739.952
2013-06-19 01:00:00,2013-06-19 02:00:00,1659.648
2013-06-19 02:00:00,2013-06-19 03:00:00,1629.31
2013-06-19 03:00:00,2013-06-19 04:00:00,1634.687
2013-06-19 04:00:00,2013-06-19 05:00:00,1674.696
2013-06-19 05:00:00,2013-06-19 06:00:00,1841.828
2013-06-19 06:00:00,2013-06-19 07:00:00,2248.132
2013-06-19 07:00:00,2013-06-19 08:00:00,2612.275
2013-06-19 08:00:00,2013-06-19 09:00:00,2578.503
2013-06-19 09:00:00,2013-06-19 10:00:00,2423.901
2013-06-19 10:00:00,2013-06-19 11:00:00,2294.509
2013-06-19 11:00:00,2013-06-19 12:00:00,2229.37
2013-06-19 12:00:00,2013-06-19 13:00:00,2189.431
2013-06-19 13:00:00,2013-06-19 14:00:00,2174.294
2013-06-19 14:00:00,2013-06-19 15:00:00,2190.214
2013-06-19 15:00:00,2013-06-19 16:00:00,2236.138
2013-06-19 16:00:00,2013-06-19 17:00:00,2353.551
2013-06-19 17:00:00,2013-06-19 18:00:00,2677.445
2013-06-19 18:00:00,2013-06-19 19:00:00,2860.849
2013-06-19 19:00:00,2013-06-19 20:00:00,2771.866
2013-06-19 20:00:00,2013-06-19 21:00:00,2622.108
2013-06-19 21:00:00,2013-06-19 22:00:00,2382.106
2013-06-19 22:00:00,2013-06-19 23:00:00,2063.882
2013-06-19 23:00:00,2013-06-20 00:00:00,1818.996
2013-06-20 00:00:00,2013-06-20 01:00:00,1675.564
2013-06-20 01:00:00,2013-06-20 02:00:00,1608.91
2013-06-20 02:00:00,2013-06-20 03:00:00,1607.315
2013-06-20 03:00:00,2013-06-20 04:00:00,1613.863
2013-06-20 04:00:00,2013-06-20 05:00:00,1665.507
2013-06-20 05:00:00,2013-06-20 06:00:00,1855.1
2013-06-20 06:00:00,2013-06-20 07:00:00,2278.832
2013-06-20 07:00:00,2013-06-20 08:00:00,2666.809
2013-06-20 08:00:00,2013-06-20 09:00:00,2634.731
2013-06-20 09:00:00,2013-06-20 10:00:00,2490.243
2013-06-20 10:00:00,2013-06-20 11:00:00,2348.824
2013-06-20 11:00:00,2013-06-20 12:00:00,2263.023
2013-06-20 12:00:00,2013-06-20 13:00:00,2212.402
2013-06-20 13:00:00,2013-06-20 14:00:00,2191.976
2013-06-20 14:00:00,2013-06-20 15:00:00,2203.768
2013-06-20 15:00:00,2013-06-20 16:00:00,2237.405
2013-06-20 16:00:00,2013-06-20 17:00:00,2362.175
2013-06-20 17:00:00,2013-06-20 18:00:00,2684.643
2013-06-20 18:00:00,2013-06-20 19:00:00,2896.786
2013-06-20 19:00:00,2013-06-20 20:00:00,2810.033
2013-06-20 20:00:00,2013-06-20 21:00:00,2691.705
2013-06-20 21:00:00,2013-06-20 22:00:00,2449.97
2013-06-20 22:00:00,2013-06-20 23:00:00,2139.949
2013-06-20 23:00:00,2013-06-21 00:00:00,1877.225
2013-06-21 00:00:00,2013-06-21 01:00:00,1738.993
2013-06-21 01:00:00,2013-06-21 02:00:00,1659.357
2013-06-21 02:00:00,2013-06-21 03:00:00,1626.889
2013-06-21 03:00:00,2013-06-21 04:00:00,1628.737
2013-06-21 04:00:00,2013-06-21 05:00:00,1688.725
2013-06-21 05:00:00,2013-06-21 06:00:00,1868.381
2013-06-21 06:00:00,2013-06-21 07:00:00,2284.836
2013-06-21 07:00:00,2013-06-21 08:00:00,2657.478
2013-06-21 08:00:00,2013-06-21 09:00:00,2616.678
2013-06-21 09:00:00,2013-06-21 10:00:00,2445.549
2013-06-21 10:00:00,2013-06-21 11:00:00,2309.183
2013-06-21 11:00:00,2013-06-21 12:00:00,2208.741
2013-06-21 12:00:00,2013-06-21 13:00:00,2143.518
2013-06-21 13:00:00,2013-06-21 14:00:00,2099.776
2013-06-21 14:00:00,2013-06-21 15:00:00,2107.07
2013-06-21 15:00:00,2013-06-21 16:00:00,2132.8
2013-06-21 16:00:00,2013-06-21 17:00:00,2254.715
2013-06-21 17:00:00,2013-06-21 18:00:00,2588.489
2013-06-21 18:00:00,2013-06-21 19:00:00,2756.042
2013-06-21 19:00:00,2013-06-21 20:00:00,2686.518
2013-06-21 20:00:00,2013-06-21 21:00:00,2582.081
2013-06-21 21:00:00,2013-06-21 22:00:00,2391.25
2013-06-21 22:00:00,2013-06-21 23:00:00,2160.531
2013-06-21 23:00:00,2013-06-22 00:00:00,1924.855
2013-06-22 00:00:00,2013-06-22 01:00:00,1755.681
2013-06-22 01:00:00,2013-06-22 02:00:00,1666.62
2013-06-22 02:00:00,2013-06-22 03:00:00,1639.853
2013-06-22 03:00:00,2013-06-22 04:00:00,1625.446
2013-06-22 04:00:00,2013-06-22 05:00:00,1644.559
2013-06-22 05:00:00,2013-06-22 06:00:00,1711.711
2013-06-22 06:00:00,2013-06-22 07:00:00,1873.783
2013-06-22 07:00:00,2013-06-22 08:00:00,2077.041
2013-06-22 08:00:00,2013-06-22 09:00:00,2203.718
2013-06-22 09:00:00,2013-06-22 10:00:00,2150.392
2013-06-22 10:00:00,2013-06-22 11:00:00,2073.955
2013-06-22 11:00:00,2013-06-22 12:00:00,1956.058
2013-06-22 12:00:00,2013-06-22 13:00:00,1864.793
2013-06-22 13:00:00,2013-06-22 14:00:00,1807.553
2013-06-22 14:00:00,2013-06-22 15:00:00,1822.737
2013-06-22 15:00:00,2013-06-22 16:00:00,1898.296
2013-06-22 16:00:00,2013-06-22 17:00:00,2061.187
2013-06-22 17:00:00,2013-06-22 18:00:00,2376.164
2013-06-22 18:00:00,2013-06-22 19:00:00,2488.994
2013-06-22 19:00:00,2013-06-22 20:00:00,2369.61
2013-06-22 20:00:00,2013-06-22 21:00:00,2263.955
2013-06-22 21:00:00,2013-06-22 22:00:00,2142.936
2013-06-22 22:00:00,2013-06-22 23:00:00,1975.902
2013-06-22 23:00:00,2013-06-23 00:00:00,1802.28
2013-06-23 00:00:00,2013-06-23 01:00:00,1651.323
2013-06-23 01:00:00,2013-06-23 02:00:00,1556.716
2013-06-23 02:00:00,2013-06-23 03:00:00,1529.651
2013-06-23 03:00:00,2013-06-23 04:00:00,1510.313
2013-06-23 04:00:00,2013-06-23 05:00:00,1520.075
2013-06-23 05:00:00,2013-06-23 06:00:00,1547.663
2013-06-23 06:00:00,2013-06-23 07:00:00,1634.574
2013-06-23 07:00:00,2013-06-23 08:00:00,1751.772
2013-06-23 08:00:00,2013-06-23 09:00:00,1895.667
2013-06-23 09:00:00,2013-06-23 10:00:00,1983.479
2013-06-23 10:00:00,2013-06-23 11:00:00,1923.642
2013-06-23 11:00:00,2013-06-23 12:00:00,1897.064
2013-06-23 12:00:00,2013-06-23 13:00:00,2026.951
2013-06-23 13:00:00,2013-06-23 14:00:00,2089.805
2013-06-23 14:00:00,2013-06-23 15:00:00,2037.436
2013-06-23 15:00:00,2013-06-23 16:00:00,2059.435
2013-06-23 16:00:00,2013-06-23 17:00:00,2222.74
2013-06-23 17:00:00,2013-06-23 18:00:00,2475.001
2013-06-23 18:00:00,2013-06-23 19:00:00,2567.463
2013-06-23 19:00:00,2013-06-23 20:00:00,2443.156
2013-06-23 20:00:00,2013-06-23 21:00:00,2293.194
2013-06-23 21:00:00,2013-06-23 22:00:00,2122.076
2013-06-23 22:00:00,2013-06-23 23:00:00,1880.34
2013-06-23 23:00:00,2013-06-24 00:00:00,1679.925
2013-06-24 00:00:00,2013-06-24 01:00:00,1588.183
2013-06-24 01:00:00,2013-06-24 02:00:00,1527.392
2013-06-24 02:00:00,2013-06-24 03:00:00,1502.47
2013-06-24 03:00:00,2013-06-24 04:00:00,1498.623
2013-06-24 04:00:00,2013-06-24 05:00:00,1547.815
2013-06-24 05:00:00,2013-06-24 06:00:00,1717.277
2013-06-24 06:00:00,2013-06-24 07:00:00,2093.469
2013-06-24 07:00:00,2013-06-24 08:00:00,2436.355
2013-06-24 08:00:00,2013-06-24 09:00:00,2437.672
2013-06-24 09:00:00,2013-06-24 10:00:00,2316.124
2013-06-24 10:00:00,2013-06-24 11:00:00,2193.292
2013-06-24 11:00:00,2013-06-24 12:00:00,2172.51
2013-06-24 12:00:00,2013-06-24 13:00:00,2173.247
2013-06-24 13:00:00,2013-06-24 14:00:00,2186.51
2013-06-24 14:00:00,2013-06-24 15:00:00,2173.858
2013-06-24 15:00:00,2013-06-24 16:00:00,2195.95
2013-06-24 16:00:00,2013-06-24 17:00:00,2275.159
2013-06-24 17:00:00,2013-06-24 18:00:00,2557.27
2013-06-24 18:00:00,2013-06-24 19:00:00,2669.149
2013-06-24 19:00:00,2013-06-24 20:00:00,2551.541
2013-06-24 20:00:00,2013-06-24 21:00:00,2405.205
2013-06-24 21:00:00,2013-06-24 22:00:00,2204.979
2013-06-24 22:00:00,2013-06-24 23:00:00,1950.298
2013-06-24 23:00:00,2013-06-25 00:00:00,1741.215
2013-06-25 00:00:00,2013-06-25 01:00:00,1627.77
2013-06-25 01:00:00,2013-06-25 02:00:00,1578.862
2013-06-25 02:00:00,2013-06-25 03:00:00,1572.192
2013-06-25 03:00:00,2013-06-25 04:00:00,1584.032
2013-06-25 04:00:00,2013-06-25 05:00:00,1619.504
